,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2015-12-15 00:00:00,0.0,Y,31.0,12.8,27.7,18.0,31.3,1013.4
2015-12-15 00:01:00,0.0,Y,30.9,12.8,29.5,14.0,33.5,1013.3
2015-12-15 00:02:00,0.0,Y,31.1,12.9,25.9,12.0,29.5,1013.3
2015-12-15 00:03:00,0.0,Y,31.3,13.1,20.5,8.0,25.9,1013.3
2015-12-15 00:04:00,0.0,Y,31.2,12.5,16.6,12.0,18.4,1013.3
2015-12-15 00:05:00,0.0,Y,31.5,12.8,20.5,8.0,27.7,1013.3
2015-12-15 00:06:00,0.0,Y,32.3,13.0,22.3,356.0,29.5,1013.3
2015-12-15 00:07:00,0.0,Y,31.1,12.5,24.1,8.0,31.3,1013.3
2015-12-15 00:08:00,0.0,Y,31.2,12.5,27.7,7.0,29.5,1013.3
2015-12-15 00:09:00,0.0,Y,30.5,11.9,20.5,1.0,22.3,1013.3
2015-12-15 00:10:00,0.0,Y,30.7,12.1,20.5,4.0,24.1,1013.3
2015-12-15 00:11:00,0.0,Y,31.0,12.4,16.6,18.0,20.5,1013.3
2015-12-15 00:12:00,0.0,Y,31.6,12.9,18.4,2.0,25.9,1013.2
2015-12-15 00:13:00,0.0,Y,31.2,12.1,18.4,357.0,24.1,1013.2
2015-12-15 00:14:00,0.0,Y,31.1,12.5,20.5,341.0,25.9,1013.2
2015-12-15 00:15:00,0.0,Y,31.3,12.6,18.4,351.0,29.5,1013.2
2015-12-15 00:16:00,0.0,Y,31.3,12.6,13.0,340.0,14.8,1013.2
2015-12-15 00:17:00,0.0,Y,31.1,12.5,14.8,352.0,24.1,1013.2
2015-12-15 00:18:00,0.0,Y,31.5,12.3,16.6,6.0,20.5,1013.2
2015-12-15 00:19:00,0.0,Y,31.0,12.4,24.1,22.0,31.3,1013.2
2015-12-15 00:20:00,0.0,Y,31.7,13.0,25.9,20.0,33.5,1013.2
2015-12-15 00:21:00,0.0,Y,32.1,13.3,22.3,24.0,27.7,1013.2
2015-12-15 00:22:00,0.0,Y,31.9,12.7,14.8,14.0,16.6,1013.2
2015-12-15 00:23:00,0.0,Y,31.7,12.5,18.4,2.0,20.5,1013.2
2015-12-15 00:24:00,0.0,Y,31.8,12.6,22.3,2.0,31.3,1013.2
2015-12-15 00:25:00,0.0,Y,31.9,12.7,27.7,356.0,31.3,1013.1
2015-12-15 00:26:00,0.0,Y,31.3,12.2,18.4,353.0,25.9,1013.1
2015-12-15 00:27:00,0.0,Y,32.0,13.2,14.8,323.0,18.4,1013.1
2015-12-15 00:28:00,0.0,Y,31.7,12.5,13.0,341.0,14.8,1013.1
2015-12-15 00:29:00,0.0,Y,31.9,12.7,14.8,15.0,18.4,1013.1
2015-12-15 00:30:00,0.0,Y,32.5,13.7,14.8,13.0,16.6,1013.1
2015-12-15 00:31:00,0.0,Y,32.4,13.1,18.4,7.0,20.5,1013.1
2015-12-15 00:32:00,0.0,Y,32.8,12.9,14.8,27.0,18.4,1013.1
2015-12-15 00:33:00,0.0,Y,32.2,12.4,16.6,15.0,20.5,1013.1
2015-12-15 00:34:00,0.0,Y,31.9,12.2,25.9,8.0,27.7,1013.1
2015-12-15 00:35:00,0.0,Y,32.5,13.2,20.5,3.0,25.9,1013.1
2015-12-15 00:36:00,0.0,Y,32.6,12.8,20.5,15.0,25.9,1013.1
2015-12-15 00:37:00,0.0,Y,32.2,12.4,16.6,14.0,24.1,1013.1
2015-12-15 00:38:00,0.0,Y,32.6,12.8,24.1,6.0,27.7,1013.0
2015-12-15 00:39:00,0.0,Y,32.1,12.3,22.3,9.0,25.9,1013.0
2015-12-15 00:40:00,0.0,Y,32.5,12.7,14.8,9.0,16.6,1013.0
2015-12-15 00:41:00,0.0,Y,32.4,12.1,13.0,19.0,14.8,1012.9
2015-12-15 00:42:00,0.0,Y,32.0,12.3,13.0,2.0,18.4,1012.9
2015-12-15 00:43:00,0.0,Y,32.6,12.3,11.2,2.0,14.8,1012.9
2015-12-15 00:44:00,0.0,Y,33.6,13.6,13.0,42.0,14.8,1012.9
2015-12-15 00:45:00,0.0,Y,33.5,12.5,13.0,3.0,14.8,1013.0
2015-12-15 00:46:00,0.0,Y,32.8,11.9,18.4,4.0,31.3,1013.0
2015-12-15 00:47:00,0.0,Y,32.5,11.6,20.5,6.0,27.7,1013.0
2015-12-15 00:48:00,0.0,Y,32.3,11.5,20.5,6.0,24.1,1013.0
2015-12-15 00:49:00,0.0,Y,32.4,12.1,18.4,11.0,22.3,1012.9
2015-12-15 00:50:00,0.0,Y,32.8,12.9,14.8,16.0,18.4,1012.9
2015-12-15 00:51:00,0.0,Y,32.9,12.5,16.6,16.0,22.3,1012.9
2015-12-15 00:52:00,0.0,Y,32.3,12.5,11.2,353.0,16.6,1012.9
2015-12-15 00:53:00,0.0,Y,32.7,12.9,13.0,7.0,16.6,1012.9
2015-12-15 00:54:00,0.0,Y,32.1,11.8,20.5,4.0,27.7,1012.9
2015-12-15 00:55:00,0.0,Y,32.1,12.3,14.8,349.0,16.6,1012.9
2015-12-15 00:56:00,0.0,Y,33.0,12.6,16.6,3.0,22.3,1012.9
2015-12-15 00:57:00,0.0,Y,32.7,12.3,14.8,5.0,16.6,1012.9
2015-12-15 00:58:00,0.0,Y,33.2,12.8,13.0,345.0,14.8,1012.9
2015-12-15 00:59:00,0.0,Y,32.9,12.5,11.2,351.0,18.4,1012.9
2015-12-15 01:00:00,0.0,Y,32.3,12.0,18.4,357.0,24.1,1012.9
2015-12-15 01:01:00,0.0,Y,33.0,13.1,18.4,340.0,25.9,1012.8
2015-12-15 01:02:00,0.0,Y,32.7,12.3,16.6,335.0,20.5,1012.9
2015-12-15 01:03:00,0.0,Y,32.6,12.3,14.8,357.0,16.6,1012.9
2015-12-15 01:04:00,0.0,Y,33.1,12.7,11.2,3.0,13.0,1012.9
2015-12-15 01:05:00,0.0,Y,33.0,12.6,13.0,4.0,16.6,1012.8
2015-12-15 01:06:00,0.0,Y,33.1,12.1,18.4,9.0,22.3,1012.8
2015-12-15 01:07:00,0.0,Y,33.6,12.6,20.5,14.0,24.1,1012.8
2015-12-15 01:08:00,0.0,Y,33.2,12.2,13.0,9.0,16.6,1012.8
2015-12-15 01:09:00,0.0,Y,33.8,12.2,14.8,14.0,18.4,1012.7
2015-12-15 01:10:00,0.0,Y,34.1,12.4,14.8,4.0,18.4,1012.6
2015-12-15 01:11:00,0.0,Y,33.7,12.1,14.8,355.0,16.6,1012.8
2015-12-15 01:12:00,0.0,Y,34.3,12.6,20.5,341.0,24.1,1012.8
2015-12-15 01:13:00,0.0,Y,33.6,11.4,18.4,332.0,20.5,1012.8
2015-12-15 01:14:00,0.0,Y,33.1,11.6,20.5,293.0,25.9,1012.7
2015-12-15 01:15:00,0.0,Y,32.8,11.3,16.6,290.0,22.3,1012.7
2015-12-15 01:16:00,0.0,Y,32.5,11.1,20.5,357.0,27.7,1012.7
2015-12-15 01:17:00,0.0,Y,32.8,11.9,14.8,14.0,18.4,1012.7
2015-12-15 01:18:00,0.0,Y,32.8,11.3,14.8,349.0,18.4,1012.7
2015-12-15 01:19:00,0.0,Y,33.1,11.6,16.6,343.0,20.5,1012.7
2015-12-15 01:20:00,0.0,Y,32.6,11.7,16.6,355.0,18.4,1012.7
2015-12-15 01:21:00,0.0,Y,33.2,11.7,20.5,13.0,27.7,1012.7
2015-12-15 01:22:00,0.0,Y,32.8,11.3,25.9,16.0,27.7,1012.6
2015-12-15 01:23:00,0.0,Y,33.0,12.1,22.3,10.0,25.9,1012.6
2015-12-15 01:24:00,0.0,Y,33.3,11.8,20.5,9.0,24.1,1012.6
2015-12-15 01:25:00,0.0,Y,33.3,11.8,20.5,5.0,25.9,1012.6
2015-12-15 01:26:00,0.0,Y,33.1,11.6,16.6,8.0,20.5,1012.6
2015-12-15 01:27:00,0.0,Y,33.1,11.6,20.5,17.0,27.7,1012.6
2015-12-15 01:28:00,0.0,Y,33.1,11.6,25.9,3.0,29.5,1012.6
2015-12-15 01:29:00,0.0,Y,33.3,11.8,18.4,5.0,24.1,1012.6
2015-12-15 01:30:00,0.0,Y,33.5,11.4,16.6,27.0,18.4,1012.5
2015-12-15 01:31:00,0.0,Y,33.2,11.1,14.8,38.0,16.6,1012.5
2015-12-15 01:32:00,0.0,Y,33.2,11.1,13.0,5.0,18.4,1012.5
2015-12-15 01:33:00,0.0,Y,33.1,11.0,22.3,357.0,25.9,1012.5
2015-12-15 01:34:00,0.0,Y,33.0,10.9,16.6,356.0,20.5,1012.5
2015-12-15 01:35:00,0.0,Y,32.9,10.9,16.6,356.0,18.4,1012.5
2015-12-15 01:36:00,0.0,Y,32.9,10.9,14.8,1.0,16.6,1012.5
2015-12-15 01:37:00,0.0,Y,33.1,11.0,16.6,8.0,22.3,1012.5
2015-12-15 01:38:00,0.0,Y,33.0,10.4,16.6,12.0,20.5,1012.4
2015-12-15 01:39:00,0.0,Y,32.8,10.8,16.6,11.0,18.4,1012.4
2015-12-15 01:40:00,0.0,Y,32.6,10.6,16.6,11.0,18.4,1012.4
2015-12-15 01:41:00,0.0,Y,32.7,11.3,22.3,7.0,27.7,1012.4
2015-12-15 01:42:00,0.0,Y,33.0,10.9,18.4,0.0,22.3,1012.4
2015-12-15 01:43:00,0.0,Y,32.6,10.6,16.6,355.0,18.4,1012.3
2015-12-15 01:44:00,0.0,Y,32.8,10.8,14.8,350.0,16.6,1012.3
2015-12-15 01:45:00,0.0,Y,32.6,11.2,14.8,359.0,18.4,1012.3
2015-12-15 01:46:00,0.0,Y,32.6,11.2,16.6,356.0,22.3,1012.3
2015-12-15 01:47:00,0.0,Y,32.5,11.1,16.6,3.0,16.6,1012.3
2015-12-15 01:48:00,0.0,Y,32.6,11.2,11.2,4.0,14.8,1012.3
2015-12-15 01:49:00,0.0,Y,32.9,10.9,9.4,15.0,9.4,1012.3
2015-12-15 01:50:00,0.0,Y,33.3,11.2,11.2,26.0,13.0,1012.3
2015-12-15 01:51:00,0.0,Y,33.2,11.1,11.2,30.0,13.0,1012.3
2015-12-15 01:52:00,0.0,Y,33.6,11.4,11.2,23.0,13.0,1012.2
2015-12-15 01:53:00,0.0,Y,34.3,11.4,9.4,33.0,13.0,1012.2
2015-12-15 01:54:00,0.0,Y,34.4,10.9,11.2,22.0,16.6,1012.1
2015-12-15 01:55:00,0.0,Y,34.0,11.2,11.2,16.0,16.6,1012.1
2015-12-15 01:56:00,0.0,Y,34.1,10.7,13.0,38.0,18.4,1012.1
2015-12-15 01:57:00,0.0,Y,33.6,10.2,13.0,45.0,18.4,1012.1
2015-12-15 01:58:00,0.0,Y,34.4,11.5,11.2,27.0,13.0,1012.0
2015-12-15 01:59:00,0.0,Y,34.4,10.9,14.8,24.0,16.6,1012.0
2015-12-15 02:00:00,0.0,Y,34.7,11.2,14.8,35.0,18.4,1012.0
2015-12-15 02:01:00,0.0,Y,35.1,11.5,13.0,52.0,14.8,1011.9
2015-12-15 02:02:00,0.0,Y,35.3,11.0,9.4,50.0,11.2,1012.0
2015-12-15 02:03:00,0.0,Y,35.1,10.9,11.2,31.0,11.2,1012.0
2015-12-15 02:04:00,0.0,Y,35.0,10.8,18.4,331.0,27.7,1011.9
2015-12-15 02:05:00,0.0,Y,35.0,10.8,20.5,315.0,27.7,1011.9
2015-12-15 02:06:00,0.0,Y,34.8,9.9,14.8,313.0,16.6,1011.9
2015-12-15 02:07:00,0.0,Y,35.3,10.4,16.6,345.0,20.5,1011.9
2015-12-15 02:08:00,,F,,,,,,
2015-12-15 02:09:00,,F,35.4,10.4,24.1,339.0,27.7,1011.9
2015-12-15 02:10:00,0.0,Y,35.0,10.1,22.3,342.0,27.7,1011.8
2015-12-15 02:11:00,0.0,Y,35.3,11.0,14.8,326.0,20.5,1011.8
2015-12-15 02:12:00,0.0,Y,34.7,9.9,14.8,300.0,22.3,1011.8
2015-12-15 02:13:00,0.0,Y,34.5,9.7,14.8,293.0,16.6,1011.8
2015-12-15 02:14:00,0.0,Y,34.6,9.8,16.6,295.0,20.5,1011.8
2015-12-15 02:15:00,0.0,Y,34.3,9.5,14.8,302.0,18.4,1011.8
2015-12-15 02:16:00,0.0,Y,33.9,9.2,14.8,333.0,18.4,1011.7
2015-12-15 02:17:00,0.0,Y,34.2,10.1,18.4,349.0,20.5,1011.7
2015-12-15 02:18:00,0.0,Y,34.2,9.4,13.0,356.0,16.6,1011.7
2015-12-15 02:19:00,0.0,Y,34.5,10.4,13.0,343.0,16.6,1011.6
2015-12-15 02:20:00,0.0,Y,34.4,10.3,11.2,344.0,13.0,1011.6
2015-12-15 02:21:00,0.0,Y,34.4,10.3,7.6,332.0,9.4,1011.5
2015-12-15 02:22:00,0.0,Y,34.6,10.4,3.6,349.0,7.6,1011.5
2015-12-15 02:23:00,0.0,Y,34.8,10.6,9.4,31.0,16.6,1011.5
2015-12-15 02:24:00,0.0,Y,34.8,9.9,13.0,34.0,16.6,1011.4
2015-12-15 02:25:00,0.0,Y,34.8,9.9,11.2,22.0,13.0,1011.4
2015-12-15 02:26:00,0.0,Y,34.4,9.6,13.0,355.0,16.6,1011.4
2015-12-15 02:27:00,0.0,Y,34.3,9.5,13.0,342.0,16.6,1011.4
2015-12-15 02:28:00,0.0,Y,34.5,9.7,9.4,11.0,13.0,1011.4
2015-12-15 02:29:00,0.0,Y,34.7,9.9,13.0,9.0,16.6,1011.3
2015-12-15 02:30:00,0.0,Y,34.7,9.9,16.6,12.0,22.3,1011.3
2015-12-15 02:31:00,0.0,Y,34.9,9.3,13.0,353.0,16.6,1011.3
2015-12-15 02:32:00,0.0,Y,35.2,9.6,13.0,316.0,14.8,1011.3
2015-12-15 02:33:00,0.0,Y,36.1,9.6,11.2,11.0,14.8,1011.3
2015-12-15 02:34:00,0.0,Y,35.4,9.0,13.0,16.0,14.8,1011.2
2015-12-15 02:35:00,0.0,Y,35.9,10.2,16.6,325.0,20.5,1011.2
2015-12-15 02:36:00,0.0,Y,35.5,9.1,18.4,352.0,25.9,1011.2
2015-12-15 02:37:00,0.0,Y,35.2,9.6,14.8,11.0,16.6,1011.2
2015-12-15 02:38:00,0.0,Y,35.1,9.5,13.0,13.0,14.8,1011.2
2015-12-15 02:39:00,0.0,Y,35.1,9.5,13.0,51.0,16.6,1011.1
2015-12-15 02:40:00,0.0,Y,35.4,10.4,11.2,70.0,13.0,1011.1
2015-12-15 02:41:00,0.0,Y,35.9,10.2,9.4,75.0,11.2,1011.1
2015-12-15 02:42:00,0.0,Y,35.7,10.7,14.8,316.0,25.9,1011.1
2015-12-15 02:43:00,0.0,Y,36.1,10.3,14.8,11.0,22.3,1011.1
2015-12-15 02:44:00,0.0,Y,36.6,10.7,18.4,353.0,24.1,1011.1
2015-12-15 02:45:00,0.0,Y,35.6,9.2,25.9,357.0,27.7,1010.9
2015-12-15 02:46:00,0.0,Y,35.3,9.7,16.6,9.0,24.1,1011.1
2015-12-15 02:47:00,0.0,Y,35.5,9.1,18.4,11.0,20.5,1011.1
2015-12-15 02:48:00,0.0,Y,35.4,9.7,14.8,4.0,16.6,1010.9
2015-12-15 02:49:00,0.0,Y,35.7,10.0,11.2,52.0,13.0,1010.9
2015-12-15 02:50:00,0.0,Y,35.3,9.7,7.6,37.0,11.2,1010.8
2015-12-15 02:51:00,0.0,Y,35.2,9.6,18.4,9.0,25.9,1010.8
2015-12-15 02:52:00,0.0,Y,34.8,9.3,22.3,17.0,27.7,1010.8
2015-12-15 02:53:00,0.0,Y,34.5,9.0,13.0,48.0,16.6,1010.8
2015-12-15 02:54:00,0.0,Y,34.6,9.1,11.2,21.0,13.0,1010.8
2015-12-15 02:55:00,0.0,Y,34.8,9.9,16.6,356.0,22.3,1010.8
2015-12-15 02:56:00,0.0,Y,35.0,10.1,11.2,348.0,13.0,1010.8
2015-12-15 02:57:00,0.0,Y,35.1,9.5,7.6,333.0,7.6,1010.8
2015-12-15 02:58:00,0.0,Y,35.9,10.2,11.2,6.0,13.0,1010.8
2015-12-15 02:59:00,0.0,Y,36.5,10.6,20.5,342.0,27.7,1010.8
2015-12-15 03:00:00,0.0,Y,36.4,10.6,27.7,325.0,33.5,1010.8
2015-12-15 03:01:00,0.0,Y,36.0,9.5,24.1,316.0,27.7,1010.8
2015-12-15 03:02:00,0.0,Y,35.6,9.2,16.6,303.0,22.3,1010.7
2015-12-15 03:03:00,0.0,Y,35.2,9.6,13.0,318.0,14.8,1010.7
2015-12-15 03:04:00,0.0,Y,35.7,10.0,13.0,349.0,16.6,1010.7
2015-12-15 03:05:00,0.0,Y,35.6,9.9,9.4,317.0,11.2,1010.7
2015-12-15 03:06:00,0.0,Y,35.4,9.7,9.4,299.0,9.4,1010.6
2015-12-15 03:07:00,0.0,Y,34.9,9.3,9.4,319.0,13.0,1010.6
2015-12-15 03:08:00,0.0,Y,34.6,9.1,13.0,349.0,16.6,1010.6
2015-12-15 03:09:00,0.0,Y,34.7,9.2,13.0,3.0,14.8,1010.6
2015-12-15 03:10:00,0.0,Y,34.7,9.2,13.0,4.0,14.8,1010.6
2015-12-15 03:11:00,0.0,Y,34.7,9.2,13.0,354.0,13.0,1010.6
2015-12-15 03:12:00,0.0,Y,34.7,9.9,14.8,319.0,16.6,1010.5
2015-12-15 03:13:00,0.0,Y,34.7,9.9,18.4,333.0,24.1,1010.5
2015-12-15 03:14:00,0.0,Y,34.6,9.8,16.6,334.0,20.5,1010.5
2015-12-15 03:15:00,0.0,Y,34.3,9.5,13.0,331.0,14.8,1010.4
2015-12-15 03:16:00,0.0,Y,34.3,9.5,11.2,273.0,14.8,1010.4
2015-12-15 03:17:00,0.0,Y,34.4,9.6,7.6,277.0,11.2,1010.4
2015-12-15 03:18:00,0.0,Y,34.5,9.7,9.4,267.0,11.2,1010.3
2015-12-15 03:19:00,0.0,Y,35.0,9.4,5.4,192.0,7.6,1010.4
2015-12-15 03:20:00,0.0,Y,35.6,10.6,5.4,53.0,9.4,1010.3
2015-12-15 03:21:00,0.0,Y,35.6,10.6,16.6,336.0,20.5,1010.3
2015-12-15 03:22:00,0.0,Y,35.7,10.0,16.6,344.0,20.5,1010.3
2015-12-15 03:23:00,0.0,Y,35.9,10.2,20.5,9.0,25.9,1010.3
2015-12-15 03:24:00,0.0,Y,35.3,9.7,16.6,8.0,18.4,1010.3
2015-12-15 03:25:00,0.0,Y,36.2,10.4,16.6,20.0,20.5,1010.2
2015-12-15 03:26:00,0.0,Y,35.7,9.3,25.9,13.0,31.3,1010.2
2015-12-15 03:27:00,0.0,Y,35.3,9.7,20.5,2.0,25.9,1010.2
2015-12-15 03:28:00,0.0,Y,35.4,9.7,24.1,1.0,27.7,1010.2
2015-12-15 03:29:00,0.0,Y,36.2,10.4,20.5,2.0,24.1,1010.2
2015-12-15 03:30:00,0.0,Y,36.0,9.5,16.6,16.0,20.5,1010.1
2015-12-15 03:31:00,0.0,Y,35.8,9.3,14.8,34.0,16.6,1010.1
2015-12-15 03:32:00,0.0,Y,36.0,9.5,11.2,34.0,14.8,1010.1
2015-12-15 03:33:00,0.0,Y,35.7,9.3,9.4,61.0,11.2,1010.1
2015-12-15 03:34:00,0.0,Y,35.6,9.2,16.6,30.0,25.9,1010.1
2015-12-15 03:35:00,0.0,Y,35.1,8.8,18.4,8.0,24.1,1010.0
2015-12-15 03:36:00,0.0,Y,35.2,8.9,18.4,24.0,22.3,1010.0
2015-12-15 03:37:00,0.0,Y,35.5,9.1,16.6,31.0,20.5,1010.0
2015-12-15 03:38:00,0.0,Y,35.8,9.3,16.6,35.0,22.3,1010.0
2015-12-15 03:39:00,0.0,Y,36.2,9.7,11.2,42.0,14.8,1009.9
2015-12-15 03:40:00,0.0,Y,35.3,8.9,14.8,46.0,20.5,1009.9
2015-12-15 03:41:00,0.0,Y,35.2,8.9,18.4,39.0,22.3,1009.9
2015-12-15 03:42:00,0.0,Y,35.3,8.9,18.4,25.0,24.1,1009.8
2015-12-15 03:43:00,0.0,Y,35.6,9.2,16.6,17.0,18.4,1009.8
2015-12-15 03:44:00,0.0,Y,35.5,9.1,14.8,21.0,18.4,1009.7
2015-12-15 03:45:00,0.0,Y,35.4,9.0,13.0,51.0,14.8,1009.7
2015-12-15 03:46:00,0.0,Y,35.1,8.8,13.0,13.0,16.6,1009.7
2015-12-15 03:47:00,0.0,Y,34.8,8.5,11.2,21.0,13.0,1009.7
2015-12-15 03:48:00,0.0,Y,35.2,9.6,7.6,20.0,9.4,1009.7
2015-12-15 03:49:00,0.0,Y,35.7,9.3,7.6,33.0,7.6,1009.7
2015-12-15 03:50:00,0.0,Y,35.8,9.3,7.6,17.0,7.6,1009.6
2015-12-15 03:51:00,0.0,Y,35.8,9.3,11.2,22.0,11.2,1009.6
2015-12-15 03:52:00,0.0,Y,36.3,9.0,11.2,51.0,13.0,1009.6
2015-12-15 03:53:00,0.0,Y,35.9,9.4,9.4,26.0,13.0,1009.6
2015-12-15 03:54:00,0.0,Y,36.4,9.8,11.2,316.0,16.6,1009.5
2015-12-15 03:55:00,0.0,Y,36.8,9.4,13.0,301.0,16.6,1009.5
2015-12-15 03:56:00,0.0,Y,36.5,9.9,16.6,359.0,27.7,1009.5
2015-12-15 03:57:00,0.0,Y,36.1,9.6,22.3,333.0,27.7,1009.5
2015-12-15 03:58:00,0.0,Y,35.9,9.4,20.5,325.0,24.1,1009.5
2015-12-15 03:59:00,0.0,Y,35.4,9.0,20.5,348.0,25.9,1009.5
2015-12-15 04:00:00,0.0,Y,35.0,8.7,20.5,4.0,27.7,1009.5
2015-12-15 04:01:00,0.0,Y,35.1,8.8,13.0,10.0,14.8,1009.4
2015-12-15 04:02:00,0.0,Y,35.4,9.7,11.2,351.0,14.8,1009.4
2015-12-15 04:03:00,0.0,Y,35.3,8.9,13.0,349.0,16.6,1009.4
2015-12-15 04:04:00,0.0,Y,34.7,9.2,16.6,339.0,20.5,1009.4
2015-12-15 04:05:00,0.0,Y,34.8,9.3,20.5,346.0,25.9,1009.4
2015-12-15 04:06:00,0.0,Y,34.5,9.0,20.5,359.0,24.1,1009.4
2015-12-15 04:07:00,0.0,Y,34.7,9.2,20.5,357.0,24.1,1009.4
2015-12-15 04:08:00,0.0,Y,34.7,9.2,16.6,352.0,20.5,1009.3
2015-12-15 04:09:00,0.0,Y,34.7,9.2,14.8,356.0,18.4,1009.3
2015-12-15 04:10:00,0.0,Y,34.5,9.0,13.0,356.0,13.0,1009.3
2015-12-15 04:11:00,0.0,Y,34.8,9.3,13.0,354.0,14.8,1009.3
2015-12-15 04:12:00,0.0,Y,35.0,9.4,13.0,358.0,14.8,1009.3
2015-12-15 04:13:00,0.0,Y,34.7,9.2,14.8,7.0,16.6,1009.2
2015-12-15 04:14:00,0.0,Y,34.9,9.3,18.4,350.0,24.1,1009.2
2015-12-15 04:15:00,0.0,Y,35.1,9.5,22.3,349.0,25.9,1009.2
2015-12-15 04:16:00,0.0,Y,35.0,9.4,22.3,355.0,27.7,1009.1
2015-12-15 04:17:00,0.0,Y,35.0,8.7,20.5,337.0,22.3,1009.1
2015-12-15 04:18:00,0.0,Y,34.8,9.3,18.4,336.0,20.5,1009.1
2015-12-15 04:19:00,0.0,Y,34.7,8.4,14.8,330.0,16.6,1009.1
2015-12-15 04:20:00,0.0,Y,34.5,8.3,18.4,357.0,22.3,1009.1
2015-12-15 04:21:00,0.0,Y,34.7,9.2,16.6,349.0,18.4,1009.1
2015-12-15 04:22:00,0.0,Y,34.7,9.2,16.6,349.0,18.4,1009.1
2015-12-15 04:23:00,0.0,Y,34.6,9.1,14.8,11.0,16.6,1009.0
2015-12-15 04:24:00,0.0,Y,34.7,9.2,14.8,5.0,18.4,1009.0
2015-12-15 04:25:00,0.0,Y,34.6,9.1,14.8,13.0,16.6,1009.0
2015-12-15 04:26:00,0.0,Y,34.8,9.3,13.0,357.0,14.8,1009.0
2015-12-15 04:27:00,0.0,Y,34.9,8.6,14.8,340.0,18.4,1009.0
2015-12-15 04:28:00,0.0,Y,34.6,8.4,16.6,1.0,16.6,1009.0
2015-12-15 04:29:00,0.0,Y,34.8,9.3,14.8,7.0,16.6,1008.9
2015-12-15 04:30:00,0.0,Y,35.1,8.8,11.2,3.0,13.0,1008.9
2015-12-15 04:31:00,0.0,Y,34.9,8.6,11.2,23.0,16.6,1008.9
2015-12-15 04:32:00,0.0,Y,35.1,8.8,13.0,15.0,14.8,1008.9
2015-12-15 04:33:00,0.0,Y,34.9,8.6,14.8,7.0,16.6,1008.9
2015-12-15 04:34:00,0.0,Y,34.7,8.4,14.8,13.0,18.4,1008.8
2015-12-15 04:35:00,0.0,Y,34.8,8.5,13.0,15.0,14.8,1008.8
2015-12-15 04:36:00,0.0,Y,35.0,9.4,11.2,22.0,14.8,1008.8
2015-12-15 04:37:00,0.0,Y,35.1,8.8,13.0,27.0,14.8,1008.8
2015-12-15 04:38:00,0.0,Y,34.9,8.6,13.0,13.0,16.6,1008.7
2015-12-15 04:39:00,0.0,Y,34.8,8.5,14.8,2.0,16.6,1008.7
2015-12-15 04:40:00,0.0,Y,34.6,8.4,13.0,2.0,13.0,1008.7
2015-12-15 04:41:00,0.0,Y,34.7,8.4,14.8,345.0,16.6,1008.7
2015-12-15 04:42:00,0.0,Y,34.7,8.4,13.0,356.0,14.8,1008.7
2015-12-15 04:43:00,0.0,Y,34.6,8.4,14.8,355.0,16.6,1008.7
2015-12-15 04:44:00,0.0,Y,34.8,8.5,13.0,344.0,14.8,1008.7
2015-12-15 04:45:00,0.0,Y,34.8,8.5,11.2,1.0,14.8,1008.7
2015-12-15 04:46:00,0.0,Y,34.7,7.7,9.4,358.0,11.2,1008.6
2015-12-15 04:47:00,0.0,Y,34.5,7.5,11.2,353.0,13.0,1008.6
2015-12-15 04:48:00,0.0,Y,34.5,8.3,9.4,354.0,11.2,1008.6
2015-12-15 04:49:00,0.0,Y,34.7,8.4,7.6,355.0,7.6,1008.6
2015-12-15 04:50:00,0.0,Y,34.7,7.7,5.4,1.0,7.6,1008.6
2015-12-15 04:51:00,0.0,Y,34.7,8.4,5.4,22.0,7.6,1008.6
2015-12-15 04:52:00,0.0,Y,34.7,7.7,11.2,347.0,13.0,1008.6
2015-12-15 04:53:00,0.0,Y,34.7,7.7,9.4,330.0,11.2,1008.6
2015-12-15 04:54:00,0.0,Y,34.6,8.4,7.6,352.0,9.4,1008.6
2015-12-15 04:55:00,0.0,Y,34.7,8.4,7.6,2.0,9.4,1008.6
2015-12-15 04:56:00,0.0,Y,34.7,8.4,11.2,8.0,13.0,1008.5
2015-12-15 04:57:00,0.0,Y,34.7,7.7,11.2,14.0,13.0,1008.5
2015-12-15 04:58:00,0.0,Y,34.7,7.7,9.4,15.0,9.4,1008.5
2015-12-15 04:59:00,0.0,Y,34.7,8.4,7.6,6.0,9.4,1008.5
2015-12-15 05:00:00,0.0,Y,34.9,8.6,5.4,16.0,7.6,1008.5
2015-12-15 05:01:00,0.0,Y,34.9,8.6,9.4,24.0,9.4,1008.5
2015-12-15 05:02:00,0.0,Y,35.0,8.7,7.6,10.0,9.4,1008.5
2015-12-15 05:03:00,0.0,Y,35.1,8.8,7.6,359.0,9.4,1008.5
2015-12-15 05:04:00,0.0,Y,35.0,7.9,9.4,6.0,9.4,1008.5
2015-12-15 05:05:00,0.0,Y,35.0,8.7,9.4,356.0,9.4,1008.5
2015-12-15 05:06:00,0.0,Y,34.8,7.8,9.4,343.0,11.2,1008.4
2015-12-15 05:07:00,0.0,Y,34.9,7.9,9.4,354.0,14.8,1008.4
2015-12-15 05:08:00,0.0,Y,34.8,7.8,13.0,342.0,14.8,1008.4
2015-12-15 05:09:00,0.0,Y,34.9,8.6,11.2,339.0,13.0,1008.4
