,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2009-01-19 16:04:00,0.0,Y,25.5,9.2,7.6,16.0,7.6,1008.9
2009-01-19 16:05:00,0.0,Y,25.5,9.4,7.6,16.0,9.4,1008.9
2009-01-19 16:06:00,0.0,Y,25.4,9.3,7.6,11.0,9.4,1008.9
2009-01-19 16:07:00,0.0,Y,25.4,9.5,5.4,16.0,7.6,1008.9
2009-01-19 16:08:00,0.0,Y,25.5,9.7,,,,1008.9
2009-01-19 16:09:00,,F,,,,,,
2009-01-19 16:10:00,,F,25.6,9.6,,,,1008.8
2009-01-19 16:11:00,0.0,Y,25.6,9.8,7.6,10.0,11.2,1008.8
2009-01-19 16:12:00,0.0,Y,25.8,9.6,7.6,8.0,9.4,1008.8
2009-01-19 16:13:00,0.0,Y,25.9,9.8,7.6,8.0,9.4,1008.8
2009-01-19 16:14:00,0.0,Y,26.0,9.7,,,,1008.8
2009-01-19 16:15:00,0.0,Y,26.1,9.8,7.6,16.0,9.4,1008.8
2009-01-19 16:16:00,0.0,Y,26.3,9.6,5.4,8.0,7.6,1008.8
2009-01-19 16:17:00,0.0,Y,26.3,9.6,,,,1008.8
2009-01-19 16:18:00,0.0,Y,26.2,9.7,,,,1008.8
2009-01-19 16:19:00,0.0,Y,26.2,9.7,7.6,1.0,9.4,1008.8
2009-01-19 16:20:00,0.0,Y,26.1,10.1,5.4,17.0,7.6,1008.8
2009-01-19 16:21:00,0.0,Y,26.1,10.1,7.6,0.0,9.4,1008.8
2009-01-19 16:22:00,0.0,Y,26.0,10.2,5.4,357.0,7.6,1008.8
2009-01-19 16:23:00,0.0,Y,26.1,9.8,5.4,3.0,5.4,1008.8
2009-01-19 16:24:00,, ,,,,,,
2009-01-19 16:25:00,0.0,Y,26.2,10.0,5.4,0.0,7.6,1008.8
2009-01-19 16:26:00,0.0,Y,26.0,9.9,7.6,356.0,9.4,1008.8
2009-01-19 16:27:00,0.0,Y,26.0,9.9,5.4,353.0,7.6,1008.8
2009-01-19 16:28:00,0.0,Y,25.9,10.0,5.4,10.0,5.4,1008.8
2009-01-19 16:29:00,0.0,Y,26.1,10.1,,,,1008.8
2009-01-19 16:30:00,0.0,Y,26.1,10.1,7.6,346.0,7.6,1008.8
2009-01-19 16:31:00,0.0,Y,26.0,10.2,7.6,353.0,7.6,1008.8
2009-01-19 16:32:00,0.0,Y,26.0,10.2,5.4,356.0,7.6,1008.8
2009-01-19 16:33:00,0.0,Y,25.9,10.3,7.6,347.0,9.4,1008.8
2009-01-19 16:34:00,0.0,Y,25.8,10.4,7.6,350.0,7.6,1008.8
2009-01-19 16:35:00,0.0,Y,25.9,10.3,7.6,349.0,7.6,1008.8
2009-01-19 16:36:00,0.0,Y,25.9,10.0,7.6,353.0,9.4,1008.7
2009-01-19 16:37:00,0.0,Y,25.9,10.3,7.6,354.0,9.4,1008.7
2009-01-19 16:38:00,0.0,Y,25.9,10.3,7.6,350.0,9.4,1008.7
2009-01-19 16:39:00,0.0,Y,25.9,10.3,7.6,359.0,11.2,1008.7
2009-01-19 16:40:00,0.0,Y,25.8,10.4,7.6,359.0,9.4,1008.7
2009-01-19 16:41:00,0.0,Y,25.9,10.3,9.4,359.0,11.2,1008.7
2009-01-19 16:42:00,0.0,Y,25.9,10.5,7.6,0.0,9.4,1008.8
2009-01-19 16:43:00,0.0,Y,25.8,10.4,7.6,359.0,13.0,1008.7
2009-01-19 16:44:00,0.0,Y,25.8,10.6,9.4,354.0,13.0,1008.8
2009-01-19 16:45:00,0.0,Y,25.7,10.7,7.6,352.0,9.4,1008.8
2009-01-19 16:46:00,0.0,Y,25.8,10.6,7.6,354.0,11.2,1008.8
2009-01-19 16:47:00,0.0,Y,25.9,10.7,7.6,356.0,9.4,1008.8
2009-01-19 16:48:00,0.0,Y,25.9,10.7,9.4,357.0,9.4,1008.8
2009-01-19 16:49:00,0.0,Y,26.1,10.6,7.6,356.0,9.4,1008.8
2009-01-19 16:50:00,0.0,Y,26.1,10.6,7.6,357.0,9.4,1008.8
2009-01-19 16:51:00,0.0,Y,26.0,10.6,7.6,353.0,11.2,1008.8
2009-01-19 16:52:00,0.0,Y,26.1,10.8,9.4,352.0,11.2,1008.8
2009-01-19 16:53:00,0.0,Y,25.9,11.0,9.4,359.0,11.2,1008.8
2009-01-19 16:54:00,, ,,,,,,
2009-01-19 16:55:00,, ,,,,,,
2009-01-19 16:56:00,0.0,Y,25.9,11.0,9.4,1.0,11.2,1008.8
2009-01-19 16:57:00,0.0,Y,25.9,11.0,7.6,0.0,11.2,1008.8
2009-01-19 16:58:00,0.0,Y,25.9,11.0,9.4,359.0,11.2,1008.9
2009-01-19 16:59:00,, ,,,,,,
2009-01-19 17:00:00,0.0,Y,25.8,11.1,9.4,4.0,9.4,1008.9
2009-01-19 17:01:00,0.0,Y,25.8,11.3,,,,1008.9
2009-01-19 17:02:00,0.0,Y,25.9,11.2,11.2,354.0,13.0,1008.9
2009-01-19 17:03:00,0.0,Y,26.1,11.3,9.4,3.0,11.2,1008.9
2009-01-19 17:04:00,0.0,Y,26.1,11.3,7.6,357.0,9.4,1008.9
2009-01-19 17:05:00,, ,,,,,,
2009-01-19 17:06:00,0.0,Y,25.9,11.4,7.6,4.0,9.4,1008.9
2009-01-19 17:07:00,0.0,Y,25.9,11.4,7.6,20.0,9.4,1008.9
2009-01-19 17:08:00,, ,,,,,,
2009-01-19 17:09:00,0.0,Y,25.9,11.4,7.6,356.0,11.2,1008.9
2009-01-19 17:10:00,, ,,,,,,
2009-01-19 17:11:00,,F,,,,,,
2009-01-19 17:12:00,,F,25.8,11.5,7.6,350.0,9.4,1008.9
2009-01-19 17:13:00,0.0,Y,25.9,11.7,5.4,354.0,7.6,1008.9
2009-01-19 17:14:00,0.0,Y,26.0,11.8,7.6,350.0,7.6,1008.9
2009-01-19 17:15:00,, ,,,,,,
2009-01-19 17:16:00,0.0,Y,25.9,11.9,5.4,357.0,7.6,1008.9
2009-01-19 17:17:00,0.0,Y,26.0,11.8,7.6,352.0,9.4,1008.9
2009-01-19 17:18:00,0.0,Y,25.9,11.9,7.6,353.0,9.4,1008.9
2009-01-19 17:19:00,, ,,,,,,
2009-01-19 17:20:00,0.0,Y,26.0,11.8,7.6,353.0,9.4,1008.9
2009-01-19 17:21:00,0.0,Y,25.9,11.9,5.4,0.0,7.6,1008.9
2009-01-19 17:22:00,, ,,,,,,
2009-01-19 17:23:00,0.0,Y,26.0,11.8,7.6,353.0,7.6,1008.9
2009-01-19 17:24:00,0.0,Y,25.9,12.1,7.6,352.0,9.4,1008.9
2009-01-19 17:25:00,0.0,Y,25.8,12.0,7.6,352.0,9.4,1008.9
2009-01-19 17:26:00,, ,,,,,,
2009-01-19 17:27:00,0.0,Y,25.7,12.3,9.4,359.0,11.2,1008.9
2009-01-19 17:28:00,0.0,Y,25.6,12.4,7.6,350.0,9.4,1008.9
2009-01-19 17:29:00,0.0,Y,25.5,12.2,7.6,349.0,9.4,1009.0
2009-01-19 17:30:00,0.0,Y,25.6,12.4,7.6,356.0,9.4,1009.0
2009-01-19 17:31:00,0.0,Y,25.6,12.4,5.4,346.0,7.6,1009.0
2009-01-19 17:32:00,, ,,,,,,
2009-01-19 17:33:00,0.0,Y,25.6,12.4,5.4,352.0,7.6,1009.0
2009-01-19 17:34:00,0.0,Y,25.5,12.5,5.4,350.0,9.4,1009.0
2009-01-19 17:35:00,0.0,Y,25.6,12.4,5.4,347.0,7.6,1009.0
2009-01-19 17:36:00,, ,,,,,,
2009-01-19 17:37:00,0.0,Y,25.7,12.3,7.6,357.0,9.4,1009.0
2009-01-19 17:38:00,0.0,Y,25.7,12.5,5.4,0.0,7.6,1009.0
2009-01-19 17:39:00,0.0,Y,25.6,12.4,5.4,356.0,7.6,1009.1
2009-01-19 17:40:00,0.0,Y,25.6,12.6,7.6,354.0,9.4,1009.1
2009-01-19 17:41:00,0.0,Y,25.6,12.6,5.4,340.0,7.6,1009.1
2009-01-19 17:42:00,,F,,,,,,
2009-01-19 17:43:00,,F,25.5,12.7,5.4,354.0,7.6,1009.1
2009-01-19 17:44:00,, ,,,,,,
2009-01-19 17:45:00,0.0,Y,25.5,12.7,7.6,359.0,7.6,1009.1
2009-01-19 17:46:00,0.0,Y,25.4,12.8,7.6,353.0,11.2,1009.1
2009-01-19 17:47:00,0.0,Y,25.3,12.8,5.4,354.0,7.6,1009.2
2009-01-19 17:48:00,0.0,Y,25.3,12.8,7.6,350.0,11.2,1009.2
2009-01-19 17:49:00,0.0,Y,25.2,12.9,9.4,350.0,11.2,1009.2
2009-01-19 17:50:00,0.0,Y,25.2,12.9,7.6,352.0,9.4,1009.2
2009-01-19 17:51:00,0.0,Y,25.2,12.7,7.6,347.0,9.4,1009.2
2009-01-19 17:52:00,0.0,Y,25.2,12.9,5.4,349.0,7.6,1009.3
2009-01-19 17:53:00,0.0,Y,25.2,12.9,5.4,350.0,7.6,1009.3
2009-01-19 17:54:00,0.0,Y,25.1,12.8,5.4,347.0,7.6,1009.3
2009-01-19 17:55:00,, ,,,,,,
2009-01-19 17:56:00,0.0,Y,25.1,13.0,7.6,354.0,11.2,1009.3
2009-01-19 17:57:00,, ,,,,,,
2009-01-19 17:58:00,0.0,Y,25.0,13.3,7.6,343.0,7.6,1009.3
2009-01-19 17:59:00,0.0,Y,25.0,13.5,7.6,359.0,9.4,1009.3
2009-01-19 18:00:00,0.0,Y,25.0,13.5,5.4,3.0,9.4,1009.4
2009-01-19 18:01:00,0.0,Y,24.9,13.4,7.6,4.0,11.2,1009.4
2009-01-19 18:02:00,, ,,,,,,
2009-01-19 18:03:00,0.0,Y,24.7,13.5,9.4,359.0,11.2,1009.4
2009-01-19 18:04:00,, ,,,,,,
2009-01-19 18:05:00,0.0,Y,24.8,13.2,7.6,354.0,9.4,1009.5
2009-01-19 18:06:00,, ,,,,,,
2009-01-19 18:07:00,0.0,Y,24.8,13.5,7.6,7.0,9.4,1009.4
2009-01-19 18:08:00,0.0,Y,24.8,13.7,5.4,0.0,7.6,1009.5
2009-01-19 18:09:00,0.0,Y,24.9,13.6,5.4,345.0,7.6,1009.5
2009-01-19 18:10:00,0.0,Y,24.8,13.7,5.4,359.0,7.6,1009.5
2009-01-19 18:11:00,0.0,Y,24.8,13.7,5.4,8.0,7.6,1009.5
2009-01-19 18:12:00,, ,,,,,,
2009-01-19 18:13:00,0.0,Y,25.0,13.3,7.6,16.0,9.4,1009.5
2009-01-19 18:14:00,0.0,Y,25.1,13.4,5.4,354.0,7.6,1009.5
2009-01-19 18:15:00,0.0,Y,25.2,13.5,5.4,352.0,5.4,1009.5
2009-01-19 18:16:00,, ,,,,,,
2009-01-19 18:17:00,0.0,Y,25.2,13.8,7.6,4.0,9.4,1009.6
2009-01-19 18:18:00,0.0,Y,25.0,13.9,5.4,6.0,11.2,1009.6
2009-01-19 18:19:00,0.0,Y,25.0,13.9,7.6,356.0,11.2,1009.6
2009-01-19 18:20:00,, ,,,,,,
2009-01-19 18:21:00,0.0,Y,25.0,13.9,3.6,4.0,5.4,1009.6
2009-01-19 18:22:00,, ,,,,,,
2009-01-19 18:23:00,0.0,Y,25.3,13.7,0.0,6.0,0.0,1009.7
2009-01-19 18:24:00,0.0,Y,25.3,13.7,,,,1009.7
2009-01-19 18:25:00,0.0,Y,25.2,13.5,0.0,13.0,0.0,1009.7
2009-01-19 18:26:00,, ,,,,,,
2009-01-19 18:27:00,0.0,Y,25.2,13.8,0.0,13.0,0.0,1009.7
2009-01-19 18:28:00,0.0,Y,25.3,13.7,0.0,11.0,0.0,1009.8
2009-01-19 18:29:00,0.0,Y,25.3,13.9,0.0,8.0,0.0,1009.8
2009-01-19 18:30:00,0.0,Y,25.3,13.7,3.6,10.0,7.6,1009.8
2009-01-19 18:31:00,0.0,Y,25.3,13.7,5.4,4.0,7.6,1009.8
2009-01-19 18:32:00,0.0,Y,25.1,13.6,5.4,6.0,5.4,1009.9
2009-01-19 18:33:00,0.0,Y,25.0,13.7,5.4,10.0,7.6,1009.9
2009-01-19 18:34:00,0.0,Y,25.1,13.8,5.4,13.0,5.4,1009.9
2009-01-19 18:35:00,0.0,Y,25.0,13.9,3.6,10.0,5.4,1009.9
2009-01-19 18:36:00,, ,,,,,,
2009-01-19 18:37:00,0.0,Y,25.1,13.6,5.4,4.0,9.4,1009.9
2009-01-19 18:38:00,0.0,Y,25.1,13.6,7.6,11.0,9.4,1009.9
2009-01-19 18:39:00,, ,,,,,,
2009-01-19 18:40:00,0.0,Y,25.3,13.7,7.6,8.0,9.4,1009.9
2009-01-19 18:41:00,0.0,Y,25.2,13.8,5.4,14.0,7.6,1009.9
2009-01-19 18:42:00,, ,,,,,,
2009-01-19 18:43:00,0.0,Y,25.2,13.8,5.4,17.0,7.6,1010.0
2009-01-19 18:44:00,0.0,Y,25.1,13.8,9.4,6.0,11.2,1010.0
2009-01-19 18:45:00,0.0,Y,25.2,13.8,11.2,4.0,14.8,1010.0
2009-01-19 18:46:00,, ,,,,,,
2009-01-19 18:47:00,0.0,Y,25.1,13.8,7.6,10.0,7.6,1010.1
2009-01-19 18:48:00,0.0,Y,25.0,13.9,5.4,13.0,7.6,1010.1
2009-01-19 18:49:00,0.0,Y,25.1,13.8,7.6,13.0,11.2,1010.1
2009-01-19 18:50:00,, ,,,,,,
2009-01-19 18:51:00,0.0,Y,25.3,13.7,7.6,16.0,7.6,1010.1
2009-01-19 18:52:00,0.0,Y,25.4,13.8,7.6,8.0,9.4,1010.1
2009-01-19 18:53:00,0.0,Y,25.4,13.8,7.6,11.0,7.6,1010.1
2009-01-19 18:54:00,0.0,Y,25.2,14.0,9.4,17.0,13.0,1010.2
2009-01-19 18:55:00,0.0,Y,25.3,13.9,9.4,20.0,13.0,1010.2
2009-01-19 18:56:00,0.0,Y,25.2,14.0,7.6,10.0,7.6,1010.2
2009-01-19 18:57:00,0.0,Y,25.2,14.0,7.6,8.0,9.4,1010.2
2009-01-19 18:58:00,, ,,,,,,
2009-01-19 18:59:00,0.0,Y,25.3,13.9,9.4,7.0,11.2,1010.4
2009-01-19 19:00:00,0.0,Y,25.3,13.9,7.6,11.0,9.4,1010.4
2009-01-19 19:01:00,, ,,,,,,
2009-01-19 19:02:00,0.0,Y,25.3,13.9,9.4,10.0,11.2,1010.4
2009-01-19 19:03:00,0.0,Y,25.3,14.1,7.6,10.0,9.4,1010.4
2009-01-19 19:04:00,, ,,,,,,
2009-01-19 19:05:00,0.0,Y,25.1,14.2,7.6,10.0,9.4,1010.5
2009-01-19 19:06:00,, ,,,,,,
2009-01-19 19:07:00,0.0,Y,25.0,14.3,7.6,11.0,9.4,1010.5
2009-01-19 19:08:00,0.0,Y,25.0,14.1,7.6,6.0,9.4,1010.5
2009-01-19 19:09:00,, ,,,,,,
2009-01-19 19:10:00,0.0,Y,25.1,14.2,7.6,20.0,9.4,1010.5
2009-01-19 19:11:00,0.0,Y,25.3,14.1,7.6,8.0,9.4,1010.6
2009-01-19 19:12:00,0.0,Y,25.3,14.1,11.2,14.0,13.0,1010.6
2009-01-19 19:13:00,, ,,,,,,
2009-01-19 19:14:00,0.0,Y,25.1,14.2,9.4,8.0,11.2,1010.6
2009-01-19 19:15:00,,F,,,,,,
2009-01-19 19:16:00,,F,25.2,14.2,11.2,11.0,13.0,1010.7
2009-01-19 19:17:00,0.0,Y,25.2,14.2,11.2,7.0,14.8,1010.7
2009-01-19 19:18:00,0.0,Y,25.2,14.2,9.4,8.0,11.2,1010.7
2009-01-19 19:19:00,, ,,,,,,
2009-01-19 19:20:00,0.0,Y,25.4,14.2,9.4,10.0,11.2,1010.7
2009-01-19 19:21:00,0.0,Y,25.4,14.2,7.6,14.0,9.4,1010.7
2009-01-19 19:22:00,, ,,,,,,
2009-01-19 19:23:00,0.0,Y,25.3,14.3,7.6,11.0,9.4,1010.8
2009-01-19 19:24:00,0.0,Y,25.4,14.2,9.4,13.0,13.0,1010.8
2009-01-19 19:25:00,0.0,Y,25.3,14.3,9.4,4.0,13.0,1010.8
2009-01-19 19:26:00,0.0,Y,25.3,14.3,9.4,8.0,11.2,1010.8
2009-01-19 19:27:00,0.0,Y,25.3,14.3,11.2,11.0,13.0,1010.8
2009-01-19 19:28:00,0.0,Y,25.3,14.3,9.4,10.0,11.2,1010.8
2009-01-19 19:29:00,, ,,,,,,
2009-01-19 19:30:00,, ,,,,,,
2009-01-19 19:31:00,0.0,Y,25.4,14.2,9.4,6.0,11.2,1010.8
2009-01-19 19:32:00,, ,,,,,,
2009-01-19 19:33:00,0.0,Y,25.4,14.2,,,,1010.9
2009-01-19 19:34:00,0.0,Y,25.4,14.4,7.6,6.0,9.4,1010.9
2009-01-19 19:35:00,, ,,,,,,
2009-01-19 19:36:00,0.0,Y,25.5,14.3,13.0,10.0,14.8,1010.9
2009-01-19 19:37:00,, ,,,,,,
2009-01-19 19:38:00,0.0,Y,25.5,14.3,9.4,3.0,13.0,1010.9
2009-01-19 19:39:00,0.0,Y,25.4,14.4,7.6,14.0,9.4,1010.9
2009-01-19 19:40:00,, ,,,,,,
2009-01-19 19:41:00,0.0,Y,25.4,14.6,7.6,20.0,7.6,1010.9
2009-01-19 19:42:00,0.0,Y,25.5,14.5,9.4,10.0,11.2,1011.0
2009-01-19 19:43:00,0.0,Y,25.5,14.5,9.4,16.0,11.2,1011.0
2009-01-19 19:44:00,0.0,Y,25.5,14.5,9.4,11.0,11.2,1011.0
2009-01-19 19:45:00,, ,,,,,,
2009-01-19 19:46:00,0.0,Y,25.5,14.5,9.4,7.0,13.0,1011.0
2009-01-19 19:47:00,0.0,Y,25.6,14.5,11.2,16.0,13.0,1011.0
2009-01-19 19:48:00,0.0,Y,25.6,14.5,9.4,17.0,11.2,1011.0
2009-01-19 19:49:00,, ,,,,,,
2009-01-19 19:50:00,0.0,Y,25.6,14.7,11.2,14.0,14.8,1011.0
2009-01-19 19:51:00,, ,,,,,,
2009-01-19 19:52:00,0.0,Y,25.7,14.6,9.4,13.0,11.2,1011.1
2009-01-19 19:53:00,0.0,Y,25.8,14.5,9.4,8.0,11.2,1011.1
2009-01-19 19:54:00,0.0,Y,25.8,14.5,9.4,14.0,11.2,1011.1
2009-01-19 19:55:00,, ,,,,,,
2009-01-19 19:56:00,0.0,Y,25.8,14.7,9.4,10.0,11.2,1011.1
2009-01-19 19:57:00,0.0,Y,25.8,14.7,9.4,8.0,13.0,1011.1
2009-01-19 19:58:00,0.0,Y,25.8,14.7,9.4,18.0,13.0,1011.1
2009-01-19 19:59:00,0.0,Y,25.9,14.6,11.2,23.0,14.8,1011.1
2009-01-19 20:00:00,,F,,,,,,
2009-01-19 20:01:00,, ,,,,,,
2009-01-19 20:02:00,,F,25.9,14.8,11.2,7.0,13.0,1011.1
2009-01-19 20:03:00,0.0,Y,26.0,14.8,9.4,11.0,11.2,1011.1
2009-01-19 20:04:00,0.0,Y,26.0,14.8,9.4,17.0,11.2,1011.1
2009-01-19 20:05:00,0.0,Y,26.1,14.7,7.6,16.0,11.2,1011.2
2009-01-19 20:06:00,0.0,Y,26.1,14.7,9.4,11.0,11.2,1011.2
2009-01-19 20:07:00,0.0,Y,26.2,14.6,9.4,8.0,13.0,1011.2
2009-01-19 20:08:00,0.0,Y,26.2,14.8,9.4,13.0,13.0,1011.2
2009-01-19 20:09:00,0.0,Y,26.2,14.8,11.2,14.0,14.8,1011.2
2009-01-19 20:10:00,, ,,,,,,
2009-01-19 20:11:00,0.0,Y,26.2,14.8,13.0,13.0,14.8,1011.2
2009-01-19 20:12:00,0.0,Y,26.3,14.8,,,,1011.2
2009-01-19 20:13:00,0.0,Y,26.3,14.8,9.4,16.0,11.2,1011.2
2009-01-19 20:14:00,0.0,Y,26.4,14.9,11.2,20.0,13.0,1011.2
2009-01-19 20:15:00,0.0,Y,26.4,14.9,13.0,21.0,16.6,1011.2
2009-01-19 20:16:00,, ,,,,,,
2009-01-19 20:17:00,0.0,Y,26.5,14.8,13.0,14.0,14.8,1011.2
2009-01-19 20:18:00,0.0,Y,26.5,15.0,11.2,14.0,14.8,1011.2
2009-01-19 20:19:00,0.0,Y,26.5,15.0,11.2,18.0,11.2,1011.2
2009-01-19 20:20:00,0.0,Y,26.6,14.9,13.0,21.0,14.8,1011.2
2009-01-19 20:21:00,0.0,Y,26.6,14.9,11.2,23.0,14.8,1011.2
2009-01-19 20:22:00,, ,,,,,,
2009-01-19 20:23:00,0.0,Y,26.7,14.9,9.4,17.0,11.2,1011.3
2009-01-19 20:24:00,0.0,Y,26.7,15.1,11.2,21.0,14.8,1011.3
2009-01-19 20:25:00,0.0,Y,26.8,15.0,13.0,20.0,14.8,1011.3
2009-01-19 20:26:00,0.0,Y,26.8,15.2,11.2,30.0,13.0,1011.3
2009-01-19 20:27:00,0.0,Y,26.9,15.1,9.4,11.0,13.0,1011.3
2009-01-19 20:28:00,0.0,Y,26.8,15.2,11.2,13.0,13.0,1011.3
2009-01-19 20:29:00,0.0,Y,26.9,15.1,9.4,14.0,14.8,1011.3
2009-01-19 20:30:00,, ,,,,,,
2009-01-19 20:31:00,0.0,Y,26.9,15.1,11.2,14.0,13.0,1011.3
2009-01-19 20:32:00,0.0,Y,26.9,15.1,9.4,17.0,11.2,1011.3
2009-01-19 20:33:00,, ,,,,,,
2009-01-19 20:34:00,0.0,Y,27.1,15.2,13.0,14.0,20.5,1011.3
2009-01-19 20:35:00,, ,,,,,,
2009-01-19 20:36:00,0.0,Y,27.0,15.2,13.0,20.0,16.6,1011.3
2009-01-19 20:37:00,0.0,Y,27.1,15.4,13.0,24.0,14.8,1011.3
2009-01-19 20:38:00,0.0,Y,27.1,15.2,13.0,14.0,16.6,1011.3
2009-01-19 20:39:00,0.0,Y,27.2,15.1,11.2,27.0,14.8,1011.3
2009-01-19 20:40:00,, ,,,,,,
2009-01-19 20:41:00,0.0,Y,27.3,15.2,13.0,25.0,14.8,1011.3
2009-01-19 20:42:00,0.0,Y,27.4,15.2,13.0,18.0,16.6,1011.3
2009-01-19 20:43:00,, ,,,,,,
2009-01-19 20:44:00,0.0,Y,27.3,15.2,13.0,17.0,16.6,1011.3
2009-01-19 20:45:00,0.0,Y,27.4,15.4,13.0,34.0,14.8,1011.3
2009-01-19 20:46:00,0.0,Y,27.6,15.2,14.8,10.0,20.5,1011.3
2009-01-19 20:47:00,, ,,,,,,
2009-01-19 20:48:00,0.0,Y,27.6,15.4,13.0,13.0,16.6,1011.3
2009-01-19 20:49:00,0.0,Y,27.6,15.4,13.0,0.0,16.6,1011.3
2009-01-19 20:50:00,, ,,,,,,
2009-01-19 20:51:00,0.0,Y,27.8,15.5,11.2,14.0,13.0,1011.3
2009-01-19 20:52:00,, ,,,,,,
2009-01-19 20:53:00,0.0,Y,27.9,15.6,16.6,17.0,22.3,1011.3
2009-01-19 20:54:00,, ,,,,,,
2009-01-19 20:55:00,0.0,Y,27.8,15.5,20.5,16.0,24.1,1011.3
2009-01-19 20:56:00,0.0,Y,27.9,15.4,18.4,16.0,24.1,1011.4
2009-01-19 20:57:00,, ,,,,,,
2009-01-19 20:58:00,0.0,Y,28.0,15.5,14.8,18.0,16.6,1011.3
2009-01-19 20:59:00,0.0,Y,27.9,15.6,14.8,17.0,16.6,1011.3
2009-01-19 21:00:00,, ,,,,,,
2009-01-19 21:01:00,0.0,Y,28.1,15.5,13.0,7.0,20.5,1011.3
2009-01-19 21:02:00,, ,,,,,,
2009-01-19 21:03:00,, ,,,,,,
2009-01-19 21:04:00,0.0,Y,27.9,15.6,13.0,14.0,14.8,1011.3
2009-01-19 21:05:00,0.0,Y,28.1,15.7,16.6,18.0,20.5,1011.4
2009-01-19 21:06:00,, ,,,,,,
2009-01-19 21:07:00,0.0,Y,28.2,15.6,14.8,10.0,16.6,1011.4
2009-01-19 21:08:00,0.0,Y,28.3,15.7,13.0,8.0,16.6,1011.3
2009-01-19 21:09:00,0.0,Y,28.2,15.6,18.4,359.0,24.1,1011.4
2009-01-19 21:10:00,, ,,,,,,
2009-01-19 21:11:00,0.0,Y,28.1,15.7,20.5,356.0,25.9,1011.3
2009-01-19 21:12:00,, ,,,,,,
2009-01-19 21:13:00,0.0,Y,28.2,15.8,16.6,6.0,22.3,1011.3
2009-01-19 21:14:00,, ,,,,,,
2009-01-19 21:15:00,0.0,Y,28.4,15.8,16.6,0.0,22.3,1011.3
2009-01-19 21:16:00,, ,,,,,,
2009-01-19 21:17:00,0.0,Y,28.8,15.8,13.0,0.0,16.6,1011.3
2009-01-19 21:18:00,, ,,,,,,
2009-01-19 21:19:00,0.0,Y,28.5,15.8,16.6,8.0,22.3,1011.3
2009-01-19 21:20:00,, ,,,,,,
2009-01-19 21:21:00,0.0,Y,28.7,15.8,16.6,11.0,22.3,1011.3
2009-01-19 21:22:00,, ,,,,,,
2009-01-19 21:23:00,0.0,Y,28.6,15.7,18.4,8.0,25.9,1011.3
2009-01-19 21:24:00,0.0,Y,28.5,15.6,20.5,6.0,24.1,1011.3
2009-01-19 21:25:00,0.0,Y,28.6,15.7,16.6,0.0,20.5,1011.3
2009-01-19 21:26:00,0.0,Y,28.8,15.8,20.5,4.0,25.9,1011.3
2009-01-19 21:27:00,, ,,,,,,
2009-01-19 21:28:00,0.0,Y,29.1,15.8,14.8,4.0,20.5,1011.3
2009-01-19 21:29:00,0.0,Y,29.1,15.8,16.6,0.0,22.3,1011.3
2009-01-19 21:30:00,, ,,,,,,
2009-01-19 21:31:00,0.0,Y,29.2,15.7,16.6,354.0,22.3,1011.3
2009-01-19 21:32:00,0.0,Y,28.9,15.7,16.6,347.0,22.3,1011.3
2009-01-19 21:33:00,, ,,,,,,
2009-01-19 21:34:00,0.0,Y,29.1,15.8,16.6,1.0,20.5,1011.3
2009-01-19 21:35:00,0.0,Y,29.1,15.8,18.4,6.0,24.1,1011.3
2009-01-19 21:36:00,0.0,Y,29.4,15.7,16.6,4.0,22.3,1011.3
2009-01-19 21:37:00,, ,,,,,,
2009-01-19 21:38:00,0.0,Y,29.7,15.9,16.6,3.0,22.3,1011.3
2009-01-19 21:39:00,, ,,,,,,
2009-01-19 21:40:00,0.0,Y,29.3,15.8,16.6,8.0,22.3,1011.3
2009-01-19 21:41:00,0.0,Y,29.2,15.7,16.6,3.0,22.3,1011.2
2009-01-19 21:42:00,0.0,Y,29.7,15.7,16.6,1.0,20.5,1011.2
2009-01-19 21:43:00,0.0,Y,29.7,15.9,20.5,11.0,24.1,1011.2
2009-01-19 21:44:00,0.0,Y,29.9,15.8,20.5,4.0,22.3,1011.2
2009-01-19 21:45:00,, ,,,,,,
2009-01-19 21:46:00,0.0,Y,30.0,16.1,16.6,350.0,22.3,1011.2
2009-01-19 21:47:00,, ,,,,,,
2009-01-19 21:48:00,0.0,Y,29.8,16.1,20.5,354.0,24.1,1011.1
2009-01-19 21:49:00,0.0,Y,30.1,16.1,18.4,349.0,24.1,1011.1
2009-01-19 21:50:00,0.0,Y,30.0,16.1,20.5,353.0,24.1,1011.1
2009-01-19 21:51:00,0.0,Y,30.3,16.1,22.3,359.0,29.5,1011.1
2009-01-19 21:52:00,0.0,Y,30.5,16.0,18.4,356.0,24.1,1011.1
2009-01-19 21:53:00,0.0,Y,30.8,16.2,16.6,353.0,22.3,1011.1
2009-01-19 21:54:00,, ,,,,,,
2009-01-19 21:55:00,0.0,Y,30.9,16.1,14.8,7.0,25.9,1011.1
2009-01-19 21:56:00,, ,,,,,,
2009-01-19 21:57:00,0.0,Y,30.7,16.1,16.6,6.0,22.3,1011.0
2009-01-19 21:58:00,0.0,Y,30.9,16.1,14.8,4.0,22.3,1011.0
2009-01-19 21:59:00,, ,,,,,,
