,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2017-02-16 20:52:00,0.0,Y,24.4,15.3,0.0,182.0,1.8,1012.9
2017-02-16 20:53:00,0.0,Y,24.7,15.3,3.6,193.0,5.4,1012.9
2017-02-16 20:54:00,0.0,Y,24.9,15.5,0.0,197.0,3.6,1012.9
2017-02-16 20:55:00,0.0,Y,25.2,15.8,3.6,151.0,5.4,1012.9
2017-02-16 20:56:00,0.0,Y,25.3,15.6,3.6,153.0,5.4,1012.8
2017-02-16 20:57:00,0.0,Y,25.5,15.8,5.4,147.0,5.4,1012.8
2017-02-16 20:58:00,0.0,Y,25.5,15.5,5.4,203.0,7.6,1012.9
2017-02-16 20:59:00,0.0,Y,25.4,15.4,5.4,195.0,7.6,1012.9
2017-02-16 21:00:00,0.0,Y,25.7,15.4,5.4,186.0,7.6,1012.9
2017-02-16 21:01:00,0.0,Y,25.8,15.2,7.6,218.0,9.4,1012.9
2017-02-16 21:02:00,0.0,Y,26.1,15.8,7.6,201.0,7.6,1012.9
2017-02-16 21:03:00,0.0,Y,25.8,14.9,3.6,175.0,5.4,1012.9
2017-02-16 21:04:00,0.0,Y,25.8,14.9,3.6,219.0,7.6,1013.1
2017-02-16 21:05:00,0.0,Y,25.9,15.0,7.6,281.0,11.2,1013.1
2017-02-16 21:06:00,0.0,Y,26.0,15.1,3.6,269.0,5.4,1012.9
2017-02-16 21:07:00,0.0,Y,25.8,14.9,5.4,311.0,7.6,1012.9
2017-02-16 21:08:00,0.0,Y,25.9,15.0,7.6,2.0,9.4,1012.9
2017-02-16 21:09:00,0.0,Y,26.0,15.1,7.6,15.0,11.2,1012.9
2017-02-16 21:10:00,0.0,Y,26.3,15.0,1.8,23.0,5.4,1012.9
2017-02-16 21:11:00,0.0,Y,26.2,15.0,0.0,24.0,5.4,1012.9
2017-02-16 21:12:00,0.0,Y,26.3,15.4,11.2,11.0,13.0,1013.1
2017-02-16 21:13:00,0.0,Y,26.3,15.0,9.4,7.0,11.2,1013.1
2017-02-16 21:14:00,0.0,Y,26.5,15.5,7.6,4.0,7.6,1012.9
2017-02-16 21:15:00,0.0,Y,26.7,15.4,11.2,356.0,14.8,1012.9
2017-02-16 21:16:00,0.0,Y,26.5,15.2,11.2,5.0,13.0,1012.9
2017-02-16 21:17:00,0.0,Y,26.7,15.4,9.4,358.0,11.2,1013.1
2017-02-16 21:18:00,0.0,Y,26.8,15.5,9.4,25.0,11.2,1012.9
2017-02-16 21:19:00,0.0,Y,26.9,15.6,9.4,14.0,11.2,1013.1
2017-02-16 21:20:00,0.0,Y,26.9,15.6,11.2,15.0,13.0,1013.1
2017-02-16 21:21:00,0.0,Y,27.3,15.6,14.8,13.0,22.3,1012.9
2017-02-16 21:22:00,0.0,Y,27.5,15.8,16.6,353.0,20.5,1012.9
2017-02-16 21:23:00,0.0,Y,27.5,15.5,29.5,1.0,35.3,1012.9
2017-02-16 21:24:00,0.0,Y,27.7,15.4,25.9,352.0,33.5,1012.8
2017-02-16 21:25:00,0.0,Y,27.6,15.3,31.3,349.0,38.9,1012.8
2017-02-16 21:26:00,0.0,Y,27.8,15.8,24.1,3.0,33.5,1012.8
2017-02-16 21:27:00,0.0,Y,27.4,15.1,24.1,13.0,31.3,1012.9
2017-02-16 21:28:00,0.0,Y,27.3,15.0,29.5,357.0,33.5,1012.9
2017-02-16 21:29:00,0.0,Y,27.4,15.1,27.7,354.0,31.3,1012.9
2017-02-16 21:30:00,0.0,Y,27.5,15.2,29.5,357.0,37.1,1013.1
2017-02-16 21:31:00,0.0,Y,27.0,14.7,37.1,350.0,42.5,1012.9
2017-02-16 21:32:00,0.0,Y,27.3,15.0,27.7,350.0,33.5,1013.1
2017-02-16 21:33:00,0.0,Y,27.6,15.3,22.3,354.0,27.7,1013.1
2017-02-16 21:34:00,0.0,Y,27.8,15.5,24.1,352.0,29.5,1013.1
2017-02-16 21:35:00,0.0,Y,27.8,15.1,27.7,351.0,35.3,1013.1
2017-02-16 21:36:00,0.0,Y,27.5,14.8,35.3,356.0,40.7,1013.1
2017-02-16 21:37:00,0.0,Y,27.4,15.1,33.5,357.0,37.1,1012.9
2017-02-16 21:38:00,0.0,Y,27.5,15.2,31.3,352.0,35.3,1012.9
2017-02-16 21:39:00,0.0,Y,27.7,15.4,25.9,357.0,31.3,1013.1
2017-02-16 21:40:00,0.0,Y,27.6,15.3,31.3,358.0,35.3,1013.1
2017-02-16 21:41:00,0.0,Y,27.7,15.0,29.5,358.0,35.3,1013.1
2017-02-16 21:42:00,0.0,Y,27.7,15.4,31.3,352.0,35.3,1013.1
2017-02-16 21:43:00,0.0,Y,28.0,15.3,25.9,356.0,33.5,1013.1
2017-02-16 21:44:00,0.0,Y,27.6,14.9,35.3,350.0,40.7,1013.1
2017-02-16 21:45:00,0.0,Y,27.7,15.0,29.5,356.0,33.5,1013.1
2017-02-16 21:46:00,0.0,Y,27.7,15.0,31.3,353.0,35.3,1013.2
2017-02-16 21:47:00,0.0,Y,27.7,15.0,33.5,348.0,38.9,1013.2
2017-02-16 21:48:00,0.0,Y,27.7,15.0,31.3,357.0,37.1,1013.1
2017-02-16 21:49:00,0.0,Y,27.6,14.9,29.5,357.0,33.5,1013.1
2017-02-16 21:50:00,0.0,Y,27.8,15.5,27.7,355.0,33.5,1013.1
2017-02-16 21:51:00,0.0,Y,27.8,15.1,25.9,1.0,33.5,1013.1
2017-02-16 21:52:00,0.0,Y,28.3,15.6,24.1,359.0,29.5,1013.1
2017-02-16 21:53:00,0.0,Y,28.3,15.2,27.7,2.0,33.5,1013.1
2017-02-16 21:54:00,0.0,Y,28.0,15.0,31.3,359.0,35.3,1013.1
2017-02-16 21:55:00,0.0,Y,27.9,14.9,29.5,357.0,33.5,1013.1
2017-02-16 21:56:00,0.0,Y,28.1,15.1,31.3,355.0,38.9,1012.9
2017-02-16 21:57:00,0.0,Y,27.9,14.9,33.5,357.0,38.9,1012.9
2017-02-16 21:58:00,0.0,Y,27.9,15.2,31.3,0.0,35.3,1012.9
2017-02-16 21:59:00,0.0,Y,28.2,15.5,24.1,2.0,29.5,1012.9
2017-02-16 22:00:00,0.0,Y,28.1,15.4,29.5,355.0,33.5,1012.9
2017-02-16 22:01:00,0.0,Y,28.5,15.4,25.9,358.0,29.5,1012.9
2017-02-16 22:02:00,0.0,Y,28.4,15.3,29.5,359.0,37.1,1012.9
2017-02-16 22:03:00,0.0,Y,28.3,15.2,33.5,359.0,38.9,1012.9
2017-02-16 22:04:00,0.0,Y,28.1,15.1,31.3,356.0,38.9,1012.9
2017-02-16 22:05:00,0.0,Y,28.0,15.0,35.3,358.0,38.9,1012.8
2017-02-16 22:06:00,0.0,Y,28.0,14.6,37.1,0.0,42.5,1012.8
2017-02-16 22:07:00,0.0,Y,28.1,15.1,33.5,1.0,40.7,1012.8
2017-02-16 22:08:00,0.0,Y,29.9,16.3,31.3,7.0,37.1,1012.8
2017-02-16 22:09:00,0.0,Y,28.4,15.0,31.3,8.0,35.3,1012.8
2017-02-16 22:10:00,0.0,Y,28.8,15.3,25.9,12.0,33.5,1012.8
2017-02-16 22:11:00,0.0,Y,28.8,15.3,29.5,4.0,35.3,1012.8
2017-02-16 22:12:00,0.0,Y,28.7,15.2,29.5,5.0,33.5,1012.8
2017-02-16 22:13:00,0.0,Y,28.9,15.1,31.3,14.0,35.3,1012.8
2017-02-16 22:14:00,0.0,Y,28.8,15.3,27.7,9.0,33.5,1012.7
2017-02-16 22:15:00,0.0,Y,28.6,14.8,29.5,6.0,35.3,1012.7
2017-02-16 22:16:00,0.0,Y,28.5,14.7,31.3,6.0,35.3,1012.8
2017-02-16 22:17:00,0.0,Y,28.5,14.7,27.7,359.0,35.3,1012.8
2017-02-16 22:18:00,0.0,Y,28.7,14.9,25.9,356.0,31.3,1012.8
2017-02-16 22:19:00,0.0,Y,29.0,15.2,24.1,358.0,29.5,1012.8
2017-02-16 22:20:00,0.0,Y,29.0,14.8,27.7,351.0,33.5,1012.8
2017-02-16 22:21:00,0.0,Y,28.8,14.6,25.9,346.0,29.5,1012.7
2017-02-16 22:22:00,0.0,Y,28.8,15.0,25.9,356.0,27.7,1012.7
2017-02-16 22:23:00,0.0,Y,29.0,14.8,27.7,357.0,33.5,1012.7
2017-02-16 22:24:00,0.0,Y,28.8,14.6,24.1,0.0,27.7,1012.7
2017-02-16 22:25:00,0.0,Y,29.1,14.9,29.5,357.0,37.1,1012.7
2017-02-16 22:26:00,0.0,Y,28.9,14.7,31.3,357.0,37.1,1012.7
2017-02-16 22:27:00,0.0,Y,28.9,14.7,27.7,355.0,38.9,1012.7
2017-02-16 22:28:00,0.0,Y,29.0,14.8,29.5,1.0,31.3,1012.7
2017-02-16 22:29:00,0.0,Y,29.2,15.0,27.7,359.0,35.3,1012.7
2017-02-16 22:30:00,0.0,Y,29.4,15.1,27.7,359.0,35.3,1012.7
2017-02-16 22:31:00,0.0,Y,29.3,14.7,25.9,3.0,31.3,1012.7
2017-02-16 22:32:00,0.0,Y,29.7,15.0,24.1,3.0,27.7,1012.7
2017-02-16 22:33:00,0.0,Y,29.7,15.0,29.5,355.0,37.1,1012.7
2017-02-16 22:34:00,0.0,Y,29.9,15.2,25.9,2.0,31.3,1012.7
2017-02-16 22:35:00,0.0,Y,29.6,14.6,27.7,10.0,35.3,1012.7
2017-02-16 22:36:00,0.0,Y,29.5,14.5,25.9,1.0,33.5,1012.7
2017-02-16 22:37:00,0.0,Y,29.0,14.0,29.5,357.0,33.5,1012.7
2017-02-16 22:38:00,0.0,Y,29.4,14.4,27.7,346.0,31.3,1012.7
2017-02-16 22:39:00,0.0,Y,30.0,14.9,27.7,349.0,31.3,1012.8
2017-02-16 22:40:00,0.0,Y,29.8,14.4,31.3,341.0,37.1,1012.8
2017-02-16 22:41:00,0.0,Y,30.0,14.5,27.7,347.0,31.3,1012.8
2017-02-16 22:42:00,0.0,Y,29.9,14.0,25.9,352.0,31.3,1012.8
2017-02-16 22:43:00,0.0,Y,29.8,14.0,27.7,353.0,35.3,1012.7
2017-02-16 22:44:00,0.0,Y,29.5,13.7,29.5,353.0,31.3,1012.7
2017-02-16 22:45:00,0.0,Y,29.4,14.0,29.5,347.0,31.3,1012.7
2017-02-16 22:46:00,0.0,Y,29.6,14.2,24.1,358.0,31.3,1012.7
2017-02-16 22:47:00,0.0,Y,29.4,14.0,25.9,2.0,29.5,1012.6
2017-02-16 22:48:00,0.0,Y,29.7,13.9,25.9,2.0,27.7,1012.6
2017-02-16 22:49:00,0.0,Y,29.3,13.9,27.7,1.0,31.3,1012.7
2017-02-16 22:50:00,0.0,Y,29.5,14.1,24.1,3.0,29.5,1012.7
2017-02-16 22:51:00,0.0,Y,30.6,14.7,20.5,357.0,25.9,1012.7
2017-02-16 22:52:00,0.0,Y,30.2,13.5,29.5,355.0,31.3,1012.7
2017-02-16 22:53:00,0.0,Y,30.5,14.2,25.9,350.0,31.3,1012.7
2017-02-16 22:54:00,0.0,Y,30.3,14.0,25.9,358.0,29.5,1012.7
2017-02-16 22:55:00,0.0,Y,30.0,13.3,18.4,359.0,22.3,1012.7
2017-02-16 22:56:00,0.0,Y,30.4,14.5,24.1,8.0,31.3,1012.6
2017-02-16 22:57:00,0.0,Y,30.1,13.8,27.7,1.0,33.5,1012.6
2017-02-16 22:58:00,0.0,Y,30.6,14.2,25.9,352.0,29.5,1012.6
2017-02-16 22:59:00,0.0,Y,30.2,13.9,25.9,8.0,31.3,1012.7
2017-02-16 23:00:00,0.0,Y,30.4,14.1,24.1,8.0,29.5,1012.7
2017-02-16 23:01:00,0.0,Y,29.8,13.5,24.1,358.0,29.5,1012.7
2017-02-16 23:02:00,0.0,Y,30.2,13.9,20.5,358.0,27.7,1012.7
2017-02-16 23:03:00,0.0,Y,29.7,13.5,22.3,359.0,25.9,1012.7
2017-02-16 23:04:00,0.0,Y,29.5,13.3,24.1,350.0,29.5,1012.7
2017-02-16 23:05:00,0.0,Y,29.7,13.9,24.1,340.0,27.7,1012.7
2017-02-16 23:06:00,0.0,Y,29.5,13.3,24.1,349.0,33.5,1012.7
2017-02-16 23:07:00,0.0,Y,29.3,13.5,25.9,351.0,33.5,1012.8
2017-02-16 23:08:00,0.0,Y,29.3,13.5,25.9,354.0,29.5,1012.8
2017-02-16 23:09:00,0.0,Y,29.2,13.8,25.9,347.0,29.5,1012.8
2017-02-16 23:10:00,0.0,Y,29.0,13.2,27.7,349.0,33.5,1012.8
2017-02-16 23:11:00,0.0,Y,29.0,13.6,18.4,349.0,24.1,1012.8
2017-02-16 23:12:00,0.0,Y,29.2,13.4,20.5,349.0,24.1,1012.8
2017-02-16 23:13:00,0.0,Y,29.3,13.9,22.3,350.0,27.7,1012.8
2017-02-16 23:14:00,0.0,Y,29.2,14.2,24.1,339.0,27.7,1012.8
2017-02-16 23:15:00,0.0,Y,28.9,13.9,29.5,347.0,35.3,1012.8
2017-02-16 23:16:00,0.0,Y,28.8,13.9,27.7,347.0,29.5,1012.8
2017-02-16 23:17:00,0.0,Y,28.7,13.8,27.7,350.0,33.5,1012.8
2017-02-16 23:18:00,0.0,Y,28.6,13.7,27.7,351.0,31.3,1012.8
2017-02-16 23:19:00,0.0,Y,28.6,13.7,27.7,356.0,33.5,1012.8
2017-02-16 23:20:00,0.0,Y,28.7,13.8,27.7,352.0,31.3,1012.8
2017-02-16 23:21:00,0.0,Y,28.6,14.1,25.9,350.0,33.5,1012.8
2017-02-16 23:22:00,0.0,Y,28.7,14.1,22.3,350.0,27.7,1012.8
2017-02-16 23:23:00,0.0,Y,28.8,14.2,20.5,345.0,24.1,1012.8
2017-02-16 23:24:00,0.0,Y,28.7,14.5,18.4,347.0,22.3,1012.8
2017-02-16 23:25:00,0.0,Y,29.0,14.8,16.6,358.0,20.5,1012.8
2017-02-16 23:26:00,0.0,Y,28.9,14.3,22.3,357.0,27.7,1012.8
2017-02-16 23:27:00,0.0,Y,28.7,14.1,24.1,358.0,27.7,1012.8
2017-02-16 23:28:00,0.0,Y,28.7,14.1,22.3,1.0,31.3,1012.8
2017-02-16 23:29:00,0.0,Y,28.6,14.1,22.3,356.0,27.7,1012.9
2017-02-16 23:30:00,0.0,Y,28.9,14.3,18.4,3.0,20.5,1012.9
2017-02-16 23:31:00,0.0,Y,29.1,14.5,18.4,347.0,29.5,1012.9
2017-02-16 23:32:00,0.0,Y,28.8,14.2,27.7,352.0,29.5,1012.9
2017-02-16 23:33:00,0.0,Y,28.7,14.1,24.1,347.0,27.7,1012.9
2017-02-16 23:34:00,0.0,Y,28.6,14.1,25.9,352.0,29.5,1012.9
2017-02-16 23:35:00,0.0,Y,28.6,14.1,22.3,347.0,24.1,1012.9
2017-02-16 23:36:00,0.0,Y,28.7,14.5,22.3,347.0,25.9,1012.9
2017-02-16 23:37:00,0.0,Y,28.6,14.4,24.1,359.0,27.7,1012.8
2017-02-16 23:38:00,0.0,Y,28.8,14.6,18.4,346.0,22.3,1012.8
2017-02-16 23:39:00,0.0,Y,28.6,14.1,24.1,350.0,29.5,1012.8
2017-02-16 23:40:00,0.0,Y,28.4,13.9,24.1,354.0,27.7,1012.8
2017-02-16 23:41:00,0.0,Y,28.4,13.9,20.5,351.0,25.9,1012.8
2017-02-16 23:42:00,0.0,Y,28.4,14.3,22.3,347.0,25.9,1012.8
2017-02-16 23:43:00,, ,,,,,,
2017-02-16 23:44:00,, ,,,,,,
2017-02-16 23:45:00,,F,28.2,14.4,24.1,342.0,27.7,1012.9
2017-02-16 23:46:00,0.0,Y,28.2,14.4,22.3,340.0,29.5,1012.9
2017-02-16 23:47:00,0.0,Y,28.3,14.5,20.5,345.0,27.7,1012.9
2017-02-16 23:48:00,0.0,Y,28.3,14.9,18.4,337.0,22.3,1013.1
2017-02-16 23:49:00,0.0,Y,28.3,14.9,18.4,342.0,20.5,1013.1
2017-02-16 23:50:00,0.0,Y,28.2,14.8,20.5,336.0,24.1,1013.1
2017-02-16 23:51:00,0.0,Y,28.2,15.1,20.5,340.0,24.1,1013.1
2017-02-16 23:52:00,0.0,Y,28.0,14.6,18.4,349.0,24.1,1013.1
2017-02-16 23:53:00,0.0,Y,27.9,14.9,20.5,345.0,24.1,1013.1
2017-02-16 23:54:00,0.0,Y,27.9,14.9,22.3,330.0,25.9,1013.1
2017-02-16 23:55:00,0.0,Y,27.9,14.9,22.3,340.0,25.9,1013.2
2017-02-16 23:56:00,0.0,Y,27.8,14.8,20.5,346.0,24.1,1013.1
2017-02-16 23:57:00,0.0,Y,27.8,15.1,20.5,339.0,24.1,1013.1
2017-02-16 23:58:00,0.0,Y,27.7,15.0,20.5,341.0,24.1,1013.1
2017-02-16 23:59:00,0.0,Y,27.6,14.9,18.4,345.0,25.9,1013.1
2017-02-17 00:00:00,0.0,Y,27.4,15.1,20.5,343.0,24.1,1013.1
2017-02-17 00:01:00,0.0,Y,27.2,15.6,22.3,346.0,24.1,1013.1
2017-02-17 00:02:00,0.0,Y,27.0,15.4,16.6,346.0,20.5,1013.1
2017-02-17 00:03:00,0.0,Y,26.9,15.6,13.0,336.0,16.6,1013.1
2017-02-17 00:04:00,0.0,Y,26.9,15.9,14.8,337.0,14.8,1013.1
2017-02-17 00:05:00,0.0,Y,26.8,16.1,14.8,343.0,16.6,1012.9
2017-02-17 00:06:00,0.0,Y,26.7,16.6,13.0,343.0,16.6,1012.9
2017-02-17 00:07:00,0.0,Y,26.8,16.4,13.0,345.0,16.6,1012.9
2017-02-17 00:08:00,0.0,Y,26.8,16.4,13.0,338.0,13.0,1013.1
2017-02-17 00:09:00,0.0,Y,26.8,16.1,13.0,326.0,16.6,1013.1
2017-02-17 00:10:00,0.0,Y,26.9,16.5,13.0,319.0,16.6,1013.1
2017-02-17 00:11:00,0.0,Y,26.9,16.2,13.0,311.0,16.6,1013.2
2017-02-17 00:12:00,0.0,Y,26.9,16.5,14.8,312.0,16.6,1013.2
2017-02-17 00:13:00,0.0,Y,26.8,16.4,14.8,314.0,16.6,1013.1
2017-02-17 00:14:00,0.0,Y,26.9,16.2,13.0,316.0,14.8,1013.1
2017-02-17 00:15:00,0.0,Y,26.8,16.1,13.0,325.0,14.8,1013.1
2017-02-17 00:16:00,0.0,Y,26.9,15.9,14.8,337.0,18.4,1012.9
2017-02-17 00:17:00,0.0,Y,26.8,16.4,13.0,347.0,16.6,1012.9
2017-02-17 00:18:00,0.0,Y,26.8,16.4,14.8,348.0,16.6,1012.8
2017-02-17 00:19:00,0.0,Y,26.8,16.1,16.6,353.0,20.5,1012.7
2017-02-17 00:20:00,0.0,Y,26.8,16.4,14.8,348.0,16.6,1012.7
2017-02-17 00:21:00,0.0,Y,26.8,16.1,14.8,346.0,16.6,1012.7
2017-02-17 00:22:00,0.0,Y,26.8,16.1,16.6,342.0,18.4,1012.7
2017-02-17 00:23:00,0.0,Y,26.7,16.0,14.8,348.0,16.6,1012.6
2017-02-17 00:24:00,0.0,Y,26.8,16.1,14.8,342.0,16.6,1012.6
2017-02-17 00:25:00,0.0,Y,26.7,16.0,14.8,350.0,16.6,1012.5
2017-02-17 00:26:00,0.0,Y,26.9,16.2,11.2,358.0,14.8,1012.5
2017-02-17 00:27:00,0.0,Y,27.0,16.6,11.2,347.0,14.8,1012.6
2017-02-17 00:28:00,0.0,Y,27.0,16.3,13.0,327.0,14.8,1012.6
2017-02-17 00:29:00,0.0,Y,27.0,16.3,16.6,324.0,20.5,1012.7
2017-02-17 00:30:00,0.0,Y,26.9,16.2,16.6,319.0,20.5,1012.7
2017-02-17 00:31:00,0.0,Y,26.8,16.1,14.8,317.0,16.6,1012.7
2017-02-17 00:32:00,0.0,Y,26.7,16.3,14.8,313.0,16.6,1012.7
2017-02-17 00:33:00,0.0,Y,26.7,16.3,13.0,317.0,16.6,1012.6
2017-02-17 00:34:00,0.0,Y,26.7,16.3,13.0,317.0,16.6,1012.6
2017-02-17 00:35:00,0.0,Y,26.7,16.3,13.0,316.0,14.8,1012.6
2017-02-17 00:36:00,0.0,Y,26.7,16.6,11.2,324.0,14.8,1012.5
2017-02-17 00:37:00,0.0,Y,26.8,16.1,11.2,337.0,13.0,1012.5
2017-02-17 00:38:00,0.0,Y,26.8,16.1,13.0,334.0,14.8,1012.5
2017-02-17 00:39:00,0.0,Y,26.9,15.9,16.6,342.0,20.5,1012.4
2017-02-17 00:40:00,0.0,Y,27.1,16.1,18.4,343.0,20.5,1012.4
2017-02-17 00:41:00,0.0,Y,27.1,16.1,18.4,345.0,22.3,1012.4
2017-02-17 00:42:00,0.0,Y,27.2,15.9,22.3,342.0,25.9,1012.4
2017-02-17 00:43:00,0.0,Y,27.3,16.0,20.5,344.0,24.1,1012.4
2017-02-17 00:44:00,0.0,Y,27.4,16.1,20.5,350.0,22.3,1012.4
2017-02-17 00:45:00,0.0,Y,27.5,15.8,18.4,351.0,20.5,1012.4
2017-02-17 00:46:00,0.0,Y,27.5,15.8,18.4,350.0,22.3,1012.4
2017-02-17 00:47:00,0.0,Y,27.5,15.8,20.5,347.0,24.1,1012.4
2017-02-17 00:48:00,0.0,Y,27.5,15.5,20.5,345.0,20.5,1012.4
2017-02-17 00:49:00,0.0,Y,27.4,15.4,20.5,345.0,22.3,1012.4
2017-02-17 00:50:00,0.0,Y,27.4,15.7,18.4,344.0,20.5,1012.4
2017-02-17 00:51:00,0.0,Y,27.4,15.7,16.6,341.0,18.4,1012.4
2017-02-17 00:52:00,0.0,Y,27.4,15.7,16.6,339.0,16.6,1012.4
2017-02-17 00:53:00,0.0,Y,27.5,16.1,16.6,335.0,18.4,1012.4
2017-02-17 00:54:00,0.0,Y,27.6,15.9,14.8,334.0,16.6,1012.5
2017-02-17 00:55:00,0.0,Y,27.6,15.9,16.6,327.0,16.6,1012.5
2017-02-17 00:56:00,0.0,Y,27.6,15.9,16.6,323.0,18.4,1012.5
2017-02-17 00:57:00,0.0,Y,27.5,15.5,16.6,323.0,18.4,1012.4
2017-02-17 00:58:00,0.0,Y,27.6,15.6,16.6,324.0,18.4,1012.4
2017-02-17 00:59:00,0.0,Y,27.7,15.7,16.6,327.0,18.4,1012.4
2017-02-17 01:00:00,0.0,Y,27.6,15.3,14.8,321.0,16.6,1012.3
2017-02-17 01:01:00,0.0,Y,27.7,15.4,13.0,324.0,16.6,1012.3
2017-02-17 01:02:00,0.0,Y,27.8,15.8,14.8,323.0,14.8,1012.3
2017-02-17 01:03:00,0.0,Y,27.9,15.5,13.0,324.0,14.8,1012.3
2017-02-17 01:04:00,0.0,Y,27.9,15.9,13.0,317.0,14.8,1012.2
2017-02-17 01:05:00,0.0,Y,27.9,15.5,13.0,319.0,14.8,1012.2
2017-02-17 01:06:00,0.0,Y,28.1,15.7,14.8,319.0,16.6,1012.2
2017-02-17 01:07:00,0.0,Y,28.0,15.6,14.8,312.0,18.4,1012.2
2017-02-17 01:08:00,0.0,Y,27.9,15.5,16.6,319.0,18.4,1012.2
2017-02-17 01:09:00,0.0,Y,28.0,15.6,14.8,320.0,16.6,1012.2
2017-02-17 01:10:00,0.0,Y,27.9,15.9,13.0,307.0,14.8,1012.2
2017-02-17 01:11:00,0.0,Y,27.9,16.2,13.0,317.0,16.6,1012.2
2017-02-17 01:12:00,0.0,Y,27.9,15.5,11.2,313.0,13.0,1012.2
2017-02-17 01:13:00,0.0,Y,27.9,16.2,9.4,294.0,11.2,1012.2
2017-02-17 01:14:00,0.0,Y,27.9,16.5,11.2,291.0,11.2,1012.2
2017-02-17 01:15:00,0.0,Y,27.9,15.9,11.2,295.0,13.0,1012.1
2017-02-17 01:16:00,0.0,Y,27.9,16.5,11.2,301.0,13.0,1012.1
2017-02-17 01:17:00,0.0,Y,28.1,16.4,11.2,299.0,13.0,1012.1
2017-02-17 01:18:00,0.0,Y,28.3,16.2,11.2,306.0,13.0,1012.0
2017-02-17 01:19:00,0.0,Y,28.3,15.9,11.2,297.0,13.0,1012.0
2017-02-17 01:20:00,0.0,Y,28.2,15.5,9.4,307.0,9.4,1011.9
2017-02-17 01:21:00,0.0,Y,28.2,15.5,9.4,312.0,9.4,1011.9
2017-02-17 01:22:00,0.0,Y,28.4,15.7,11.2,317.0,13.0,1011.9
2017-02-17 01:23:00,0.0,Y,28.5,15.8,9.4,330.0,11.2,1011.9
2017-02-17 01:24:00,0.0,Y,28.7,15.6,11.2,290.0,14.8,1011.9
2017-02-17 01:25:00,0.0,Y,28.7,15.9,11.2,298.0,14.8,1011.9
2017-02-17 01:26:00,0.0,Y,28.9,15.8,13.0,281.0,14.8,1011.9
2017-02-17 01:27:00,0.0,Y,29.0,15.9,11.2,269.0,13.0,1011.8
2017-02-17 01:28:00,0.0,Y,29.0,15.9,11.2,266.0,13.0,1011.8
2017-02-17 01:29:00,0.0,Y,29.1,16.0,9.4,298.0,11.2,1011.7
2017-02-17 01:30:00,0.0,Y,29.1,15.6,7.6,293.0,9.4,1011.7
2017-02-17 01:31:00,0.0,Y,29.1,15.6,7.6,281.0,13.0,1011.7
2017-02-17 01:32:00,0.0,Y,29.3,15.4,13.0,278.0,14.8,1011.7
2017-02-17 01:33:00,0.0,Y,29.3,15.8,9.4,279.0,13.0,1011.7
2017-02-17 01:34:00,0.0,Y,29.2,15.3,9.4,273.0,11.2,1011.7
2017-02-17 01:35:00,0.0,Y,29.2,15.3,7.6,289.0,11.2,1011.6
2017-02-17 01:36:00,0.0,Y,29.3,15.4,11.2,341.0,13.0,1011.6
2017-02-17 01:37:00,0.0,Y,29.3,15.1,9.4,334.0,11.2,1011.6
2017-02-17 01:38:00,0.0,Y,29.4,15.5,5.4,312.0,7.6,1011.6
2017-02-17 01:39:00,0.0,Y,29.8,15.5,9.4,251.0,11.2,1011.5
2017-02-17 01:40:00,0.0,Y,30.3,15.6,9.4,244.0,11.2,1011.5
2017-02-17 01:41:00,0.0,Y,30.0,15.3,9.4,219.0,11.2,1011.5
2017-02-17 01:42:00,0.0,Y,29.9,15.2,5.4,235.0,7.6,1011.5
2017-02-17 01:43:00,0.0,Y,29.8,15.1,5.4,337.0,11.2,1011.4
2017-02-17 01:44:00,0.0,Y,30.5,15.8,11.2,232.0,13.0,1011.4
2017-02-17 01:45:00,0.0,Y,30.5,15.0,13.0,277.0,16.6,1011.4
2017-02-17 01:46:00,0.0,Y,30.1,14.6,9.4,283.0,11.2,1011.4
2017-02-17 01:47:00,0.0,Y,30.2,14.7,5.4,246.0,7.6,1011.3
2017-02-17 01:48:00,0.0,Y,30.7,15.2,3.6,183.0,7.6,1011.3
2017-02-17 01:49:00,0.0,Y,30.9,15.3,7.6,261.0,9.4,1011.3
2017-02-17 01:50:00,0.0,Y,31.1,15.1,7.6,281.0,11.2,1011.2
2017-02-17 01:51:00,0.0,Y,31.2,14.8,9.4,271.0,11.2,1011.2
2017-02-17 01:52:00,0.0,Y,30.8,14.4,9.4,260.0,13.0,1011.2
2017-02-17 01:53:00,0.0,Y,31.1,14.7,9.4,263.0,9.4,1011.2
2017-02-17 01:54:00,0.0,Y,31.2,14.4,11.2,292.0,13.0,1011.2
2017-02-17 01:55:00,0.0,Y,30.9,14.1,7.6,336.0,11.2,1011.2
2017-02-17 01:56:00,0.0,Y,30.7,13.9,3.6,16.0,7.6,1011.1
2017-02-17 01:57:00,0.0,Y,30.6,13.8,5.4,343.0,7.6,1011.1
2017-02-17 01:58:00,0.0,Y,30.7,13.9,3.6,301.0,5.4,1011.1
2017-02-17 01:59:00,0.0,Y,31.2,14.4,7.6,40.0,9.4,1011.0
2017-02-17 02:00:00,0.0,Y,31.0,14.2,3.6,26.0,9.4,1011.0
2017-02-17 02:01:00,0.0,Y,31.5,14.6,3.6,163.0,5.4,1011.0
2017-02-17 02:02:00,0.0,Y,32.0,15.1,7.6,150.0,13.0,1010.9
